VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,09/14/2017 04:46:50 PM,09/14/2017 05:10:10 PM,1,2.8,1,N,236,161,2,16.0,1.0,0.5,0.0,0.0,0.3,17.8
2,09/14/2017 04:15:02 PM,09/14/2017 04:23:05 PM,1,1.99,1,N,239,50,1,8.5,1.0,0.5,1.0,0.0,0.3,11.3
2,09/14/2017 04:25:49 PM,09/14/2017 04:36:37 PM,1,1.14,1,N,50,239,1,8.5,1.0,0.5,2.06,0.0,0.3,12.36
2,09/14/2017 04:46:10 PM,09/14/2017 04:54:44 PM,1,0.62,1,N,142,237,2,6.5,1.0,0.5,0.0,0.0,0.3,8.3
2,09/14/2017 04:09:12 PM,09/14/2017 04:46:51 PM,1,4.27,1,N,13,170,1,23.5,1.0,0.5,3.0,0.0,0.3,28.3
2,09/14/2017 04:47:58 PM,09/14/2017 04:52:15 PM,1,0.5,1,N,170,164,1,4.5,1.0,0.5,1.26,0.0,0.3,7.56
2,09/14/2017 04:56:47 PM,09/14/2017 05:13:22 PM,1,1.23,1,N,234,161,1,11.0,1.0,0.5,3.84,0.0,0.3,16.64
1,09/14/2017 04:26:23 PM,09/14/2017 06:16:22 PM,1,16.8,5,N,170,265,2,120.0,0.0,0.0,0.0,5.76,0.3,126.06
1,09/14/2017 04:30:47 PM,09/14/2017 05:27:19 PM,1,11.7,1,N,161,138,1,42.5,1.0,0.5,10.0,5.76,0.3,60.06
1,09/14/2017 04:43:33 PM,09/14/2017 05:05:18 PM,1,1.3,1,N,229,137,1,14.0,1.0,0.5,3.95,0.0,0.3,19.75
1,09/14/2017 04:06:12 PM,09/14/2017 05:49:00 PM,2,16.9,2,N,229,132,1,52.0,4.5,0.5,0.0,0.0,0.3,57.3
2,09/14/2017 04:25:45 PM,09/14/2017 05:19:33 PM,1,17.45,2,N,132,162,2,52.0,4.5,0.5,0.0,5.76,0.3,63.06
2,09/14/2017 04:07:52 PM,09/14/2017 04:25:07 PM,1,1.63,1,N,45,79,1,11.5,1.0,0.5,2.0,0.0,0.3,15.3
2,09/14/2017 04:27:45 PM,09/14/2017 04:45:55 PM,1,1.71,1,N,79,186,1,12.0,1.0,0.5,2.76,0.0,0.3,16.56
2,09/14/2017 04:47:46 PM,09/14/2017 05:27:51 PM,1,4.96,1,N,186,263,1,26.5,1.0,0.5,5.66,0.0,0.3,33.96
2,09/14/2017 04:00:18 PM,09/14/2017 04:13:44 PM,2,0.78,1,N,161,237,2,9.0,1.0,0.5,0.0,0.0,0.3,10.8
2,09/14/2017 04:05:45 PM,09/14/2017 04:16:31 PM,1,2.05,1,N,236,41,2,9.5,1.0,0.5,0.0,0.0,0.3,11.3
2,09/14/2017 04:28:11 PM,09/14/2017 04:32:16 PM,1,0.7,1,N,75,236,1,5.0,1.0,0.5,1.36,0.0,0.3,8.16
2,09/14/2017 04:33:24 PM,09/14/2017 04:39:43 PM,1,0.86,1,N,236,236,1,6.0,1.0,0.5,2.0,0.0,0.3,9.8
2,09/14/2017 04:17:33 PM,09/14/2017 04:31:16 PM,2,1.49,1,N,114,186,1,10.0,1.0,0.5,2.36,0.0,0.3,14.16
2,09/14/2017 04:32:55 PM,09/14/2017 04:44:06 PM,3,1.13,1,N,186,48,2,8.0,1.0,0.5,0.0,0.0,0.3,9.8
2,09/14/2017 04:47:38 PM,09/14/2017 04:53:06 PM,1,0.71,1,N,48,143,2,5.5,1.0,0.5,0.0,0.0,0.3,7.3
2,09/14/2017 04:54:08 PM,09/14/2017 05:20:08 PM,1,3.27,1,N,100,231,1,17.0,1.0,0.5,3.76,0.0,0.3,22.56
2,09/14/2017 04:06:35 PM,09/14/2017 04:32:55 PM,5,5.25,1,N,237,114,1,21.5,1.0,0.5,6.99,0.0,0.3,30.29
2,09/14/2017 04:36:02 PM,09/14/2017 05:02:41 PM,5,2.52,1,N,113,161,1,16.5,1.0,0.5,4.58,0.0,0.3,22.88
2,09/14/2017 04:11:55 PM,09/14/2017 04:23:04 PM,1,1.11,1,N,79,211,1,8.5,1.0,0.5,2.06,0.0,0.3,12.36
2,09/14/2017 04:26:10 PM,09/14/2017 04:36:34 PM,1,0.22,1,N,211,144,2,7.5,1.0,0.5,0.0,0.0,0.3,9.3
2,09/14/2017 04:38:25 PM,09/14/2017 04:54:11 PM,1,2.04,1,N,144,170,1,11.5,1.0,0.5,1.0,0.0,0.3,14.3
2,09/14/2017 04:10:41 PM,09/14/2017 04:28:08 PM,1,2.07,1,N,230,239,1,12.0,1.0,0.5,2.76,0.0,0.3,16.56
2,09/14/2017 04:33:37 PM,09/14/2017 04:45:35 PM,1,1.67,1,N,239,151,1,10.0,1.0,0.5,1.77,0.0,0.3,13.57
1,09/14/2017 04:05:09 PM,09/14/2017 04:05:54 PM,1,0.2,1,N,170,170,3,3.0,1.0,0.5,0.0,0.0,0.3,4.8
1,09/14/2017 04:06:46 PM,09/14/2017 04:19:30 PM,1,1.7,1,N,170,140,1,10.0,1.0,0.5,2.35,0.0,0.3,14.15
2,09/14/2017 04:12:56 PM,09/14/2017 04:23:15 PM,1,1.59,1,N,236,151,1,9.0,1.0,0.5,2.16,0.0,0.3,12.96
2,09/14/2017 04:27:27 PM,09/14/2017 04:35:00 PM,1,0.94,1,N,151,41,1,6.5,1.0,0.5,0.0,0.0,0.3,8.3
2,09/14/2017 04:54:58 PM,09/14/2017 05:04:00 PM,1,1.01,1,N,162,170,1,7.5,1.0,0.5,1.86,0.0,0.3,11.16
2,09/14/2017 04:07:31 PM,09/14/2017 04:28:27 PM,1,1.88,1,N,170,141,1,13.5,1.0,0.5,1.07,0.0,0.3,16.37
2,09/14/2017 04:29:13 PM,09/14/2017 04:42:08 PM,1,2.17,1,N,141,238,1,10.5,1.0,0.5,0.0,0.0,0.3,12.3
2,09/14/2017 04:44:20 PM,09/14/2017 04:47:41 PM,1,0.72,1,N,238,239,1,4.5,1.0,0.5,1.26,0.0,0.3,7.56
2,09/14/2017 04:51:10 PM,09/14/2017 05:12:15 PM,1,3.3,1,N,239,246,1,15.5,1.0,0.5,2.0,0.0,0.3,19.3
2,09/14/2017 04:03:28 PM,09/14/2017 04:13:42 PM,1,0.96,1,N,125,114,1,7.5,1.0,0.5,2.32,0.0,0.3,11.62
2,09/14/2017 04:16:32 PM,09/14/2017 04:30:31 PM,1,1.53,1,N,113,68,1,10.0,1.0,0.5,1.0,0.0,0.3,12.8
1,09/14/2017 04:05:31 PM,09/14/2017 04:13:31 PM,1,0.7,1,N,141,237,1,6.5,1.0,0.5,0.75,0.0,0.3,9.05
1,09/14/2017 04:17:58 PM,09/14/2017 04:36:27 PM,2,1.8,1,N,237,239,1,12.5,1.0,0.5,1.5,0.0,0.3,15.8
1,09/14/2017 04:39:08 PM,09/14/2017 05:14:13 PM,1,7.5,1,N,239,144,1,29.0,1.0,0.5,6.15,0.0,0.3,36.95
1,09/14/2017 04:04:09 PM,09/14/2017 04:38:21 PM,1,6.4,1,N,236,127,1,27.0,1.0,0.5,2.88,0.0,0.3,31.68
2,09/14/2017 04:26:09 PM,09/14/2017 04:30:10 PM,3,0.77,1,N,50,143,1,5.0,1.0,0.5,1.36,0.0,0.3,8.16
2,09/14/2017 04:00:41 PM,09/14/2017 04:52:47 PM,1,12.4,2,N,130,161,2,52.0,4.5,0.5,0.0,5.76,0.3,63.06
2,09/14/2017 04:56:26 PM,09/14/2017 05:17:52 PM,1,1.07,1,N,161,161,2,13.5,1.0,0.5,0.0,0.0,0.3,15.3
1,09/14/2017 04:33:15 PM,09/14/2017 04:41:36 PM,1,1.4,1,N,237,161,1,7.5,1.0,0.5,1.85,0.0,0.3,11.15
1,09/14/2017 04:42:23 PM,09/14/2017 04:48:28 PM,1,1.1,1,N,161,164,1,6.0,1.0,0.5,2.3,0.0,0.3,10.1
1,09/14/2017 04:51:44 PM,09/14/2017 05:15:02 PM,1,4.3,1,N,234,163,1,18.0,1.0,0.5,3.95,0.0,0.3,23.75
2,09/14/2017 03:58:17 PM,09/14/2017 04:59:37 PM,5,14.7,1,N,138,257,1,46.0,1.0,0.5,9.56,0.0,0.3,57.36
2,09/14/2017 04:02:33 PM,09/14/2017 05:18:33 PM,1,7.67,2,N,211,177,2,52.0,4.5,0.5,0.0,0.0,0.3,57.3
1,09/14/2017 04:05:24 PM,09/14/2017 04:24:08 PM,1,2.0,1,N,238,263,2,12.5,1.0,0.5,0.0,0.0,0.3,14.3
1,09/14/2017 04:28:03 PM,09/14/2017 04:38:55 PM,1,1.3,1,N,263,237,2,8.5,1.0,0.5,0.0,0.0,0.3,10.3
1,09/14/2017 04:46:44 PM,09/14/2017 04:58:15 PM,1,1.8,1,N,236,238,1,9.0,1.0,0.5,1.5,0.0,0.3,12.3
2,09/14/2017 04:02:42 PM,09/14/2017 04:31:09 PM,1,3.83,1,N,33,61,2,20.0,1.0,0.5,0.0,0.0,0.3,21.8
2,09/14/2017 04:23:17 PM,09/14/2017 04:43:58 PM,1,2.68,1,N,90,13,2,14.0,1.0,0.5,0.0,0.0,0.3,15.8
2,09/14/2017 04:50:31 PM,09/14/2017 05:30:01 PM,1,5.54,1,N,13,237,1,26.5,1.0,0.5,7.08,0.0,0.3,35.38
1,09/14/2017 04:37:04 PM,09/14/2017 04:52:10 PM,1,1.9,1,N,161,236,1,10.5,1.0,0.5,3.05,0.0,0.3,15.35
1,09/14/2017 04:55:32 PM,09/14/2017 05:00:39 PM,1,1.1,1,N,236,75,1,5.5,1.0,0.5,1.45,0.0,0.3,8.75
2,09/14/2017 04:26:19 PM,09/14/2017 04:37:19 PM,2,0.85,1,N,100,170,1,6.5,1.0,0.5,1.66,0.0,0.3,9.96
2,09/14/2017 04:39:31 PM,09/14/2017 04:55:58 PM,2,2.15,1,N,170,114,1,12.5,1.0,0.5,2.14,0.0,0.3,16.44
2,09/14/2017 04:13:55 PM,09/14/2017 05:14:11 PM,6,12.58,1,N,138,132,1,43.5,1.0,0.5,11.32,0.0,0.3,56.62
1,09/14/2017 04:15:58 PM,09/14/2017 04:36:41 PM,1,2.3,1,N,230,239,1,14.0,1.0,0.5,3.16,0.0,0.3,18.96
1,09/14/2017 04:39:25 PM,09/14/2017 04:39:25 PM,1,0.0,1,N,239,264,2,5.5,1.0,0.5,0.0,0.0,0.3,7.3
1,09/14/2017 04:56:00 PM,09/14/2017 06:37:43 PM,2,18.3,5,N,230,216,1,69.0,0.0,0.0,0.0,5.76,0.3,75.06
1,09/14/2017 04:21:19 PM,09/14/2017 04:54:18 PM,1,3.0,1,N,217,61,2,20.5,1.0,0.5,0.0,0.0,0.3,22.3
2,09/14/2017 04:13:24 PM,09/14/2017 04:19:34 PM,5,0.89,1,N,43,239,2,6.0,1.0,0.5,0.0,0.0,0.3,7.8
2,09/14/2017 04:21:16 PM,09/14/2017 04:23:05 PM,5,0.45,1,N,239,142,2,3.5,1.0,0.5,0.0,0.0,0.3,5.3
2,09/14/2017 04:27:35 PM,09/14/2017 04:36:54 PM,5,1.23,1,N,43,236,2,8.0,1.0,0.5,0.0,0.0,0.3,9.8
2,09/14/2017 04:43:36 PM,09/14/2017 04:49:40 PM,5,0.63,1,N,236,237,2,5.5,1.0,0.5,0.0,0.0,0.3,7.3
2,09/14/2017 04:53:06 PM,09/14/2017 05:30:11 PM,5,3.65,1,N,237,158,1,22.5,1.0,0.5,4.86,0.0,0.3,29.16
2,09/14/2017 04:40:56 PM,09/14/2017 05:45:22 PM,1,17.2,2,N,132,161,2,52.0,4.5,0.5,0.0,5.76,0.3,63.06
2,09/14/2017 04:45:10 PM,09/14/2017 05:08:16 PM,5,1.54,1,N,164,100,1,14.5,1.0,0.5,3.26,0.0,0.3,19.56
2,09/14/2017 04:23:58 PM,09/14/2017 04:24:18 PM,1,0.35,2,N,202,202,1,52.0,4.5,0.5,11.46,0.0,0.3,68.76
2,09/14/2017 04:30:04 PM,09/14/2017 05:43:51 PM,1,17.29,2,N,132,48,2,52.0,4.5,0.5,0.0,5.76,0.3,63.06
2,09/14/2017 04:08:40 PM,09/14/2017 04:14:52 PM,1,0.44,1,N,230,161,1,5.5,1.0,0.5,1.82,0.0,0.3,9.12
2,09/14/2017 04:16:18 PM,09/14/2017 04:29:48 PM,1,1.04,1,N,162,237,2,9.5,1.0,0.5,0.0,0.0,0.3,11.3
2,09/14/2017 04:31:46 PM,09/14/2017 04:39:48 PM,1,1.18,1,N,237,262,1,7.0,1.0,0.5,1.76,0.0,0.3,10.56
2,09/14/2017 04:41:32 PM,09/14/2017 04:48:30 PM,1,0.82,1,N,262,140,1,6.0,1.0,0.5,0.5,0.0,0.3,8.3
1,09/14/2017 04:04:43 PM,09/14/2017 04:23:27 PM,1,1.3,1,N,90,79,1,12.0,1.0,0.5,2.75,0.0,0.3,16.55
1,09/14/2017 04:35:09 PM,09/14/2017 04:50:43 PM,1,2.8,1,N,13,113,2,12.5,1.0,0.5,0.0,0.0,0.3,14.3
1,09/14/2017 04:09:38 PM,09/14/2017 04:34:47 PM,1,2.2,1,N,238,237,1,16.0,1.0,0.5,3.55,0.0,0.3,21.35
1,09/14/2017 04:38:26 PM,09/14/2017 04:48:57 PM,1,0.8,1,N,74,41,2,8.0,1.0,0.5,0.0,0.0,0.3,9.8
2,09/14/2017 04:34:47 PM,09/14/2017 04:49:22 PM,2,1.51,1,N,236,262,1,10.5,1.0,0.5,2.46,0.0,0.3,14.76
2,09/14/2017 04:52:29 PM,09/14/2017 04:54:50 PM,2,0.54,1,N,262,262,1,4.0,1.0,0.5,1.0,0.0,0.3,6.8
2,09/14/2017 04:23:57 PM,09/14/2017 04:40:38 PM,1,3.54,1,N,87,224,2,14.0,1.0,0.5,0.0,0.0,0.3,15.8
2,09/14/2017 04:46:55 PM,09/14/2017 04:50:50 PM,1,0.52,1,N,107,170,1,4.5,1.0,0.5,1.26,0.0,0.3,7.56
2,09/14/2017 04:55:01 PM,09/14/2017 04:58:46 PM,1,0.47,1,N,164,107,1,4.5,1.0,0.5,1.0,0.0,0.3,7.3
1,09/14/2017 04:25:31 PM,09/14/2017 04:35:53 PM,1,1.3,1,N,237,236,1,8.0,1.0,0.5,1.0,0.0,0.3,10.8
1,09/14/2017 04:38:40 PM,09/14/2017 04:47:19 PM,1,1.5,1,Y,236,237,1,7.5,1.0,0.5,1.85,0.0,0.3,11.15
1,09/14/2017 04:53:04 PM,09/14/2017 05:09:26 PM,1,1.7,1,N,237,161,1,11.0,1.0,0.5,3.2,0.0,0.3,16.0
2,09/14/2017 04:23:02 PM,09/14/2017 04:32:05 PM,1,0.81,1,N,142,163,1,7.0,1.0,0.5,2.2,0.0,0.3,11.0
2,09/14/2017 04:33:51 PM,09/14/2017 04:50:53 PM,1,1.6,1,N,163,186,1,11.5,1.0,0.5,2.7,0.0,0.3,16.0
1,09/14/2017 04:06:25 PM,09/14/2017 04:27:02 PM,1,3.2,1,N,161,4,1,15.0,0.0,0.5,3.95,0.0,0.3,19.75
1,09/14/2017 04:29:53 PM,09/14/2017 05:17:55 PM,1,4.0,1,N,79,163,1,28.5,1.0,0.5,5.0,0.0,0.3,35.3
2,09/14/2017 03:50:29 PM,09/14/2017 04:14:53 PM,1,3.0,1,N,246,125,1,16.5,1.0,0.5,3.66,0.0,0.3,21.96
2,09/14/2017 04:17:27 PM,09/14/2017 04:31:47 PM,1,1.73,1,N,231,234,1,10.5,1.0,0.5,3.08,0.0,0.3,15.38
2,09/14/2017 04:35:13 PM,09/14/2017 04:36:16 PM,1,0.07,1,N,234,234,1,3.0,1.0,0.5,0.0,0.0,0.3,4.8
2,09/14/2017 04:37:38 PM,09/14/2017 04:48:31 PM,1,0.77,1,N,234,170,2,8.0,1.0,0.5,0.0,0.0,0.3,9.8
1,09/14/2017 04:00:42 PM,09/14/2017 04:17:14 PM,1,1.9,1,N,114,186,1,12.0,1.0,0.5,2.75,0.0,0.3,16.55
1,09/14/2017 04:22:13 PM,09/14/2017 04:27:33 PM,1,0.6,1,N,164,161,1,5.0,1.0,0.5,1.35,0.0,0.3,8.15
1,09/14/2017 04:34:05 PM,09/14/2017 04:41:44 PM,1,1.0,1,N,230,186,2,7.0,1.0,0.5,0.0,0.0,0.3,8.8
1,09/14/2017 04:52:44 PM,09/14/2017 06:08:39 PM,1,9.0,1,N,186,138,1,49.0,1.0,0.5,12.7,0.0,0.3,63.5
1,09/14/2017 04:00:19 PM,09/14/2017 04:18:59 PM,1,2.4,1,N,87,148,1,13.0,1.0,0.5,2.95,0.0,0.3,17.75
1,09/14/2017 04:22:35 PM,09/14/2017 04:47:22 PM,1,2.8,1,N,148,255,2,17.5,1.0,0.5,0.0,0.0,0.3,19.3
1,09/14/2017 04:11:38 PM,09/14/2017 04:15:10 PM,1,0.5,1,N,163,161,2,4.5,1.0,0.5,0.0,0.0,0.3,6.3
1,09/14/2017 04:20:11 PM,09/14/2017 04:39:52 PM,1,2.8,1,N,264,263,1,14.0,1.0,0.5,2.37,0.0,0.3,18.17
1,09/14/2017 04:41:23 PM,09/14/2017 04:43:30 PM,1,0.5,1,N,263,141,1,4.0,1.0,0.5,1.16,0.0,0.3,6.96
1,09/14/2017 04:51:13 PM,09/14/2017 04:58:59 PM,1,0.2,1,N,141,141,1,6.0,1.0,0.5,0.2,0.0,0.3,8.0
2,09/14/2017 03:58:31 PM,09/14/2017 04:03:01 PM,2,0.56,1,N,239,239,1,5.0,1.0,0.5,1.0,0.0,0.3,7.8
2,09/14/2017 04:05:43 PM,09/14/2017 04:08:14 PM,2,0.35,1,N,239,239,1,3.5,1.0,0.5,1.32,0.0,0.3,6.62
2,09/14/2017 04:14:06 PM,09/14/2017 05:04:58 PM,2,5.07,1,N,143,125,2,30.5,1.0,0.5,0.0,0.0,0.3,32.3
2,09/14/2017 04:23:37 PM,09/14/2017 04:31:26 PM,2,1.05,1,N,114,4,2,7.0,1.0,0.5,0.0,0.0,0.3,8.8
2,09/14/2017 04:39:53 PM,09/14/2017 04:56:07 PM,2,1.62,1,N,79,137,1,11.5,1.0,0.5,0.0,0.0,0.3,18.25
2,09/14/2017 04:06:47 PM,09/14/2017 04:16:04 PM,1,0.6,1,N,114,144,1,7.0,1.0,0.5,1.76,0.0,0.3,10.56
2,09/14/2017 04:03:16 PM,09/14/2017 04:11:59 PM,2,0.58,1,N,186,100,1,7.0,1.0,0.5,1.76,0.0,0.3,10.56
2,09/14/2017 04:12:51 PM,09/14/2017 04:32:17 PM,2,1.4,1,N,100,237,1,12.5,1.0,0.5,5.55,0.0,0.3,19.85
1,09/14/2017 04:04:49 PM,09/14/2017 04:30:45 PM,1,3.2,1,N,231,170,1,17.0,1.0,0.5,3.75,0.0,0.3,22.55
1,09/14/2017 04:33:41 PM,09/14/2017 04:53:23 PM,1,2.4,1,N,161,236,1,13.5,1.0,0.5,3.8,0.0,0.3,19.1
2,09/14/2017 04:20:19 PM,09/14/2017 04:40:09 PM,1,2.21,1,N,236,162,1,13.0,1.0,0.5,2.96,0.0,0.3,17.76
2,09/14/2017 04:42:44 PM,09/14/2017 04:58:01 PM,1,2.39,1,N,162,249,1,11.5,1.0,0.5,2.66,0.0,0.3,15.96
2,09/14/2017 05:00:46 PM,09/14/2017 05:22:52 PM,1,1.72,1,N,249,45,1,14.0,1.0,0.5,1.0,0.0,0.3,16.8
1,09/14/2017 04:59:00 PM,09/14/2017 06:11:47 PM,1,21.9,2,N,132,243,2,52.0,4.5,0.5,0.0,5.76,0.3,63.06
1,09/14/2017 04:14:30 PM,09/14/2017 04:25:06 PM,1,0.9,1,N,100,234,2,8.0,1.0,0.5,0.0,0.0,0.3,9.8
1,09/14/2017 04:26:09 PM,09/14/2017 04:37:48 PM,1,1.4,1,N,234,211,1,9.0,1.0,0.5,2.7,0.0,0.3,13.5
1,09/14/2017 04:40:16 PM,09/14/2017 04:53:54 PM,1,1.2,1,N,125,231,1,9.5,1.0,0.5,2.25,0.0,0.3,13.55
1,09/14/2017 04:58:09 PM,09/14/2017 05:30:07 PM,1,3.7,1,N,231,230,2,21.0,1.0,0.5,0.0,0.0,0.3,22.8
2,09/14/2017 04:00:59 PM,09/14/2017 04:10:24 PM,3,1.02,1,N,234,158,1,7.5,1.0,0.5,1.86,0.0,0.3,11.16
2,09/14/2017 04:14:58 PM,09/14/2017 04:28:40 PM,3,1.22,1,N,68,164,2,9.5,1.0,0.5,0.0,0.0,0.3,11.3
2,09/14/2017 04:32:35 PM,09/14/2017 04:39:02 PM,3,0.66,1,N,164,161,1,5.5,1.0,0.5,1.82,0.0,0.3,9.12
2,09/14/2017 04:42:32 PM,09/14/2017 05:02:40 PM,3,3.46,1,N,162,79,1,16.5,1.0,0.5,4.2,0.0,0.3,22.5
1,09/14/2017 04:59:02 PM,09/14/2017 06:08:07 PM,1,18.7,2,N,132,158,1,52.0,4.5,0.5,12.6,5.76,0.3,75.66
2,09/14/2017 04:55:42 PM,09/14/2017 05:13:15 PM,1,1.5,1,N,141,162,2,11.5,1.0,0.5,0.0,0.0,0.3,13.3
1,09/14/2017 04:54:46 PM,09/14/2017 06:24:17 PM,3,14.7,1,N,138,125,1,62.5,1.0,0.5,12.61,5.76,0.3,82.67
1,09/14/2017 04:23:35 PM,09/14/2017 05:13:57 PM,1,11.8,1,N,87,138,1,42.5,1.0,0.5,8.85,0.0,0.3,53.15
1,09/14/2017 04:16:59 PM,09/14/2017 04:26:16 PM,1,1.0,1,N,143,230,1,7.5,1.0,0.5,1.7,0.0,0.3,11.0
1,09/14/2017 04:28:23 PM,09/14/2017 05:14:43 PM,1,1.8,1,N,230,170,1,26.0,1.0,0.5,5.55,0.0,0.3,33.35
1,09/14/2017 04:24:54 PM,09/14/2017 04:56:51 PM,2,4.7,1,N,13,163,2,21.5,1.0,0.5,0.0,0.0,0.3,23.3
1,09/14/2017 04:59:25 PM,09/14/2017 05:14:31 PM,1,1.7,1,N,230,90,1,11.0,1.0,0.5,2.55,0.0,0.3,15.35
2,09/14/2017 04:26:20 PM,09/14/2017 04:32:17 PM,1,0.62,1,N,239,239,2,5.5,1.0,0.5,0.0,0.0,0.3,7.3
2,09/14/2017 04:34:40 PM,09/14/2017 04:54:49 PM,1,2.35,1,N,142,263,2,14.0,1.0,0.5,0.0,0.0,0.3,15.8
2,09/14/2017 04:27:35 PM,09/14/2017 04:53:30 PM,1,4.06,1,N,231,48,1,18.5,1.0,0.5,4.06,0.0,0.3,24.36
1,09/14/2017 04:01:36 PM,09/14/2017 04:10:10 PM,1,1.4,1,N,163,164,1,7.5,1.0,0.5,1.0,0.0,0.3,10.3
1,09/14/2017 04:13:05 PM,09/14/2017 05:33:52 PM,1,9.5,1,N,234,138,1,54.5,1.0,0.5,11.25,0.0,0.3,67.55
1,09/14/2017 04:40:39 PM,09/14/2017 04:45:06 PM,1,1.0,1,N,141,263,2,5.5,1.0,0.5,0.0,0.0,0.3,7.3
1,09/14/2017 04:52:17 PM,09/14/2017 05:03:38 PM,1,1.4,1,N,236,237,1,9.0,1.0,0.5,1.62,0.0,0.3,12.42
2,09/14/2017 04:13:11 PM,09/14/2017 04:37:59 PM,1,2.96,1,N,90,231,1,16.5,1.0,0.5,1.5,0.0,0.3,19.8
2,09/14/2017 04:39:34 PM,09/14/2017 05:11:08 PM,1,4.5,1,N,231,230,1,22.5,1.0,0.5,4.86,0.0,0.3,29.16
2,09/14/2017 03:58:59 PM,09/14/2017 04:03:06 PM,1,0.56,1,N,141,140,1,4.5,1.0,0.5,3.0,0.0,0.3,9.3
2,09/14/2017 04:05:19 PM,09/14/2017 04:24:38 PM,1,2.45,1,N,140,238,1,13.5,1.0,0.5,3.06,0.0,0.3,18.36
2,09/14/2017 04:35:00 PM,09/14/2017 04:35:32 PM,1,0.12,1,N,239,239,2,2.5,1.0,0.5,0.0,0.0,0.3,4.3
2,09/14/2017 04:36:52 PM,09/14/2017 04:51:57 PM,1,1.72,1,N,239,163,1,11.0,1.0,0.5,2.56,0.0,0.3,15.36
2,09/14/2017 04:52:43 PM,09/14/2017 05:55:28 PM,1,10.59,1,N,163,138,1,42.5,1.0,0.5,6.0,5.76,0.3,56.06
2,09/14/2017 04:10:14 PM,09/14/2017 04:27:37 PM,1,2.0,1,N,142,238,1,12.0,1.0,0.5,4.14,0.0,0.3,17.94
2,09/14/2017 04:29:25 PM,09/14/2017 04:41:31 PM,1,1.15,1,N,238,239,1,9.0,1.0,0.5,0.0,0.0,0.3,10.8
2,09/14/2017 04:46:10 PM,09/14/2017 04:50:01 PM,5,0.69,1,N,237,237,2,5.0,1.0,0.5,0.0,0.0,0.3,6.8
2,09/14/2017 04:24:26 PM,09/14/2017 04:32:51 PM,1,1.0,1,N,237,161,1,7.0,1.0,0.5,1.76,0.0,0.3,10.56
2,09/14/2017 04:34:03 PM,09/14/2017 04:43:44 PM,1,1.51,1,N,161,237,2,8.0,1.0,0.5,0.0,0.0,0.3,9.8
2,09/14/2017 04:54:58 PM,09/14/2017 04:58:15 PM,1,0.79,1,N,141,263,1,4.5,1.0,0.5,0.5,0.0,0.3,6.8
2,09/14/2017 04:27:01 PM,09/14/2017 04:35:42 PM,1,1.0,1,N,236,238,1,7.5,1.0,0.5,1.86,0.0,0.3,11.16
2,09/14/2017 04:03:36 PM,09/14/2017 04:47:47 PM,1,4.94,2,N,226,143,1,52.0,4.5,0.5,12.61,5.76,0.3,75.67
2,09/14/2017 04:14:36 PM,09/14/2017 04:30:50 PM,1,1.37,1,N,107,164,1,11.0,1.0,0.5,2.56,0.0,0.3,15.36
2,09/14/2017 04:36:02 PM,09/14/2017 04:49:07 PM,1,0.91,1,N,234,170,1,9.0,1.0,0.5,1.5,0.0,0.3,12.3
2,09/14/2017 04:08:03 PM,09/14/2017 04:19:25 PM,1,1.89,1,N,161,113,1,9.5,1.0,0.5,1.0,0.0,0.3,12.3
2,09/14/2017 04:25:35 PM,09/14/2017 04:28:31 PM,1,0.47,1,N,249,234,2,4.0,1.0,0.5,0.0,0.0,0.3,5.8
1,09/14/2017 04:01:05 PM,09/14/2017 04:06:29 PM,1,0.5,1,N,186,48,1,5.0,1.0,0.5,2.0,0.0,0.3,8.8
1,09/14/2017 04:20:49 PM,09/14/2017 04:36:51 PM,1,1.7,1,N,43,237,1,11.0,1.0,0.5,2.0,0.0,0.3,14.8
1,09/14/2017 04:43:39 PM,09/14/2017 04:52:10 PM,1,1.0,1,N,236,140,1,7.5,1.0,0.5,1.4,0.0,0.3,10.7
1,09/14/2017 04:56:53 PM,09/14/2017 05:02:09 PM,1,0.8,1,N,140,236,2,5.5,1.0,0.5,0.0,0.0,0.3,7.3
1,09/14/2017 04:01:02 PM,09/14/2017 04:08:59 PM,1,0.6,1,N,113,211,1,6.5,0.0,0.5,1.7,0.0,0.3,9.0
1,09/14/2017 04:10:57 PM,09/14/2017 04:28:29 PM,1,2.3,1,N,211,170,1,12.5,1.0,0.5,2.86,0.0,0.3,17.16
1,09/14/2017 04:29:58 PM,09/14/2017 04:35:52 PM,1,1.5,1,N,170,79,1,7.0,1.0,0.5,1.75,0.0,0.3,10.55
1,09/14/2017 04:43:02 PM,09/14/2017 04:45:47 PM,1,0.9,1,N,107,79,1,4.5,1.0,0.5,1.25,0.0,0.3,7.55
1,09/14/2017 04:49:16 PM,09/14/2017 04:59:53 PM,1,1.1,1,N,79,249,1,8.5,1.0,0.5,2.55,0.0,0.3,12.85
1,09/14/2017 04:54:31 PM,09/14/2017 05:15:00 PM,1,2.1,1,N,158,137,1,14.0,1.0,0.5,1.2,0.0,0.3,17.0
